"cycle","time","temp","well","a600","strain"
39,68398.4,30,"H1",0.0944,"CONTROL"
39,68398.4,30,"H2",0.5188,"DH5A"
39,68398.4,30,"H3",0.1193,"DRAD"
39,68398.4,30,"H4",0.2743,"CM1"
39,68398.4,30,"H5",0.3197,"1FH2"
39,68398.4,30,"H6",0.5385,"1F5"
40,70198.3,30,"A1",0.0952,"CONTROL"
40,70198.3,30,"A2",0.4987,"DH5A"
40,70198.3,30,"A3",0.1178,"DRAD"
40,70198.3,30,"A4",0.2833,"CM1"
40,70198.3,30,"A5",0.3416,"1FH2"
40,70198.3,30,"A6",0.5412,"1F5"
40,70198.3,30,"A7",0.4689,"1F1"
40,70198.3,30,"B1",0.0937,"CONTROL"
40,70198.3,30,"B2",0.4796,"DH5A"
40,70198.3,30,"B3",0.1239,"DRAD"
40,70198.3,30,"B4",0.2912,"CM1"
40,70198.3,30,"B5",0.3229,"1FH2"
40,70198.3,30,"B6",0.4653,"1F5"
40,70198.3,30,"B7",0.3304,"1F1"
40,70198.3,30,"C1",0.0913,"CONTROL"
40,70198.3,30,"C2",0.4816,"DH5A"
40,70198.3,30,"C3",0.1217,"DRAD"
40,70198.3,30,"C4",0.2962,"CM1"
40,70198.3,30,"C5",0.286,"1FH2"
40,70198.3,30,"C6",0.4389,"1F5"
40,70198.3,30,"C7",0.3671,"1F1"
40,70198.3,30,"D1",0.0948,"CONTROL"
40,70198.3,30,"D2",0.4666,"DH5A"
40,70198.3,30,"D3",0.1199,"DRAD"
40,70198.3,30,"D4",0.2953,"CM1"
40,70198.3,30,"D5",0.3038,"1FH2"
40,70198.3,30,"D6",0.4248,"1F5"
40,70198.3,30,"D7",0.3164,"1F1"
40,70198.3,30,"E1",0.094,"CONTROL"
40,70198.3,30,"E2",0.4787,"DH5A"
40,70198.3,30,"E3",0.1291,"DRAD"
40,70198.3,30,"E4",0.3936,"CM1"
40,70198.3,30,"E5",0.3394,"1FH2"
40,70198.3,30,"E6",0.4136,"1F5"
40,70198.3,30,"E7",0.4123,"1F1"
40,70198.3,30,"F1",0.092,"CONTROL"
40,70198.3,30,"F2",0.465,"DH5A"
40,70198.3,30,"F3",0.3125,"DRAD"
40,70198.3,30,"F4",0.2757,"CM1"
40,70198.3,30,"F5",0.3177,"1FH2"
40,70198.3,30,"F6",0.4006,"1F5"
40,70198.3,30,"F7",0.443,"1F1"
40,70198.3,30,"G1",0.0924,"CONTROL"
40,70198.3,30,"G2",0.4825,"DH5A"
40,70198.3,30,"G3",0.1174,"DRAD"
40,70198.3,30,"G4",0.3016,"CM1"
40,70198.3,30,"G5",0.3365,"1FH2"
40,70198.3,30,"G6",0.4677,"1F5"
40,70198.3,30,"G7",0.3067,"1F1"
40,70198.3,30,"H1",0.0946,"CONTROL"
40,70198.3,30,"H2",0.5294,"DH5A"
40,70198.3,30,"H3",0.1212,"DRAD"
40,70198.3,30,"H4",0.279,"CM1"
40,70198.3,30,"H5",0.332,"1FH2"
40,70198.3,30,"H6",0.5481,"1F5"
41,71998.3,30.1,"A1",0.0954,"CONTROL"
41,71998.3,30.1,"A2",0.5091,"DH5A"
41,71998.3,30.1,"A3",0.1196,"DRAD"
41,71998.3,30.1,"A4",0.2857,"CM1"
41,71998.3,30.1,"A5",0.3336,"1FH2"
41,71998.3,30.1,"A6",0.5496,"1F5"
41,71998.3,30.1,"A7",0.4814,"1F1"
41,71998.3,30.1,"B1",0.094,"CONTROL"
41,71998.3,30.1,"B2",0.4883,"DH5A"
41,71998.3,30.1,"B3",0.126,"DRAD"
41,71998.3,30.1,"B4",0.2933,"CM1"
41,71998.3,30.1,"B5",0.3252,"1FH2"
41,71998.3,30.1,"B6",0.4721,"1F5"
41,71998.3,30.1,"B7",0.3306,"1F1"
41,71998.3,30.1,"C1",0.0905,"CONTROL"
41,71998.3,30.1,"C2",0.489,"DH5A"
41,71998.3,30.1,"C3",0.1238,"DRAD"
41,71998.3,30.1,"C4",0.2972,"CM1"
41,71998.3,30.1,"C5",0.2903,"1FH2"
41,71998.3,30.1,"C6",0.4382,"1F5"
41,71998.3,30.1,"C7",0.3684,"1F1"
41,71998.3,30.1,"D1",0.0941,"CONTROL"
41,71998.3,30.1,"D2",0.4756,"DH5A"
41,71998.3,30.1,"D3",0.1214,"DRAD"
41,71998.3,30.1,"D4",0.2976,"CM1"
41,71998.3,30.1,"D5",0.3059,"1FH2"
41,71998.3,30.1,"D6",0.4224,"1F5"
41,71998.3,30.1,"D7",0.317,"1F1"
41,71998.3,30.1,"E1",0.0942,"CONTROL"
41,71998.3,30.1,"E2",0.4887,"DH5A"
41,71998.3,30.1,"E3",0.135,"DRAD"
41,71998.3,30.1,"E4",0.4032,"CM1"
41,71998.3,30.1,"E5",0.3424,"1FH2"
41,71998.3,30.1,"E6",0.412,"1F5"
41,71998.3,30.1,"E7",0.4236,"1F1"
41,71998.3,30.1,"F1",0.0921,"CONTROL"
41,71998.3,30.1,"F2",0.4757,"DH5A"
41,71998.3,30.1,"F3",0.3265,"DRAD"
41,71998.3,30.1,"F4",0.2765,"CM1"
41,71998.3,30.1,"F5",0.3208,"1FH2"
41,71998.3,30.1,"F6",0.3989,"1F5"
41,71998.3,30.1,"F7",0.4545,"1F1"
41,71998.3,30.1,"G1",0.0924,"CONTROL"
41,71998.3,30.1,"G2",0.4905,"DH5A"
41,71998.3,30.1,"G3",0.1179,"DRAD"
41,71998.3,30.1,"G4",0.3035,"CM1"
41,71998.3,30.1,"G5",0.3354,"1FH2"
41,71998.3,30.1,"G6",0.4748,"1F5"
41,71998.3,30.1,"G7",0.3074,"1F1"
41,71998.3,30.1,"H1",0.0944,"CONTROL"
41,71998.3,30.1,"H2",0.5426,"DH5A"
41,71998.3,30.1,"H3",0.1228,"DRAD"
41,71998.3,30.1,"H4",0.2667,"CM1"
41,71998.3,30.1,"H5",0.3275,"1FH2"
41,71998.3,30.1,"H6",0.5357,"1F5"
42,73798.3,30.1,"A1",0.0955,"CONTROL"
42,73798.3,30.1,"A2",0.5181,"DH5A"
42,73798.3,30.1,"A3",0.1216,"DRAD"
42,73798.3,30.1,"A4",0.2898,"CM1"
42,73798.3,30.1,"A5",0.3274,"1FH2"
42,73798.3,30.1,"A6",0.5582,"1F5"
42,73798.3,30.1,"A7",0.5031,"1F1"
42,73798.3,30.1,"B1",0.0932,"CONTROL"
42,73798.3,30.1,"B2",0.4944,"DH5A"
42,73798.3,30.1,"B3",0.1282,"DRAD"
42,73798.3,30.1,"B4",0.2958,"CM1"
42,73798.3,30.1,"B5",0.321,"1FH2"
42,73798.3,30.1,"B6",0.4788,"1F5"
42,73798.3,30.1,"B7",0.3376,"1F1"
42,73798.3,30.1,"C1",0.0911,"CONTROL"
42,73798.3,30.1,"C2",0.4974,"DH5A"
42,73798.3,30.1,"C3",0.1259,"DRAD"
42,73798.3,30.1,"C4",0.2977,"CM1"
42,73798.3,30.1,"C5",0.2899,"1FH2"
42,73798.3,30.1,"C6",0.4362,"1F5"
42,73798.3,30.1,"C7",0.3722,"1F1"
42,73798.3,30.1,"D1",0.0947,"CONTROL"
42,73798.3,30.1,"D2",0.4862,"DH5A"
42,73798.3,30.1,"D3",0.1236,"DRAD"
42,73798.3,30.1,"D4",0.2997,"CM1"
42,73798.3,30.1,"D5",0.2999,"1FH2"
42,73798.3,30.1,"D6",0.4202,"1F5"
42,73798.3,30.1,"D7",0.3183,"1F1"
42,73798.3,30.1,"E1",0.0946,"CONTROL"
42,73798.3,30.1,"E2",0.4991,"DH5A"
42,73798.3,30.1,"E3",0.1427,"DRAD"
42,73798.3,30.1,"E4",0.4147,"CM1"
42,73798.3,30.1,"E5",0.3404,"1FH2"
42,73798.3,30.1,"E6",0.4116,"1F5"
42,73798.3,30.1,"E7",0.4332,"1F1"
42,73798.3,30.1,"F1",0.0921,"CONTROL"
42,73798.3,30.1,"F2",0.485,"DH5A"
42,73798.3,30.1,"F3",0.3403,"DRAD"
42,73798.3,30.1,"F4",0.2769,"CM1"
42,73798.3,30.1,"F5",0.3272,"1FH2"
42,73798.3,30.1,"F6",0.3972,"1F5"
42,73798.3,30.1,"F7",0.4721,"1F1"
42,73798.3,30.1,"G1",0.0918,"CONTROL"
42,73798.3,30.1,"G2",0.5009,"DH5A"
42,73798.3,30.1,"G3",0.1196,"DRAD"
42,73798.3,30.1,"G4",0.3045,"CM1"
42,73798.3,30.1,"G5",0.3378,"1FH2"
42,73798.3,30.1,"G6",0.4832,"1F5"
42,73798.3,30.1,"G7",0.3106,"1F1"
42,73798.3,30.1,"H1",0.0947,"CONTROL"
42,73798.3,30.1,"H2",0.5539,"DH5A"
42,73798.3,30.1,"H3",0.1244,"DRAD"
42,73798.3,30.1,"H4",0.2671,"CM1"
42,73798.3,30.1,"H5",0.3293,"1FH2"
42,73798.3,30.1,"H6",0.5433,"1F5"
43,75598.2,30.1,"A1",0.0951,"CONTROL"
43,75598.2,30.1,"A2",0.5265,"DH5A"
43,75598.2,30.1,"A3",0.1236,"DRAD"
43,75598.2,30.1,"A4",0.2948,"CM1"
43,75598.2,30.1,"A5",0.3207,"1FH2"
43,75598.2,30.1,"A6",0.5671,"1F5"
43,75598.2,30.1,"A7",0.4852,"1F1"
43,75598.2,30.1,"B1",0.094,"CONTROL"
43,75598.2,30.1,"B2",0.5055,"DH5A"
43,75598.2,30.1,"B3",0.1306,"DRAD"
43,75598.2,30.1,"B4",0.2983,"CM1"
43,75598.2,30.1,"B5",0.3187,"1FH2"
43,75598.2,30.1,"B6",0.4872,"1F5"
43,75598.2,30.1,"B7",0.331,"1F1"
43,75598.2,30.1,"C1",0.0908,"CONTROL"
43,75598.2,30.1,"C2",0.5062,"DH5A"
43,75598.2,30.1,"C3",0.1272,"DRAD"
43,75598.2,30.1,"C4",0.2994,"CM1"
43,75598.2,30.1,"C5",0.2899,"1FH2"
43,75598.2,30.1,"C6",0.4362,"1F5"
43,75598.2,30.1,"C7",0.3706,"1F1"
43,75598.2,30.1,"D1",0.0939,"CONTROL"
43,75598.2,30.1,"D2",0.4959,"DH5A"
43,75598.2,30.1,"D3",0.125,"DRAD"
43,75598.2,30.1,"D4",0.3009,"CM1"
43,75598.2,30.1,"D5",0.2958,"1FH2"
43,75598.2,30.1,"D6",0.4198,"1F5"
43,75598.2,30.1,"D7",0.3203,"1F1"
43,75598.2,30.1,"E1",0.0943,"CONTROL"
43,75598.2,30.1,"E2",0.5086,"DH5A"
43,75598.2,30.1,"E3",0.1528,"DRAD"
43,75598.2,30.1,"E4",0.4219,"CM1"
43,75598.2,30.1,"E5",0.34,"1FH2"
43,75598.2,30.1,"E6",0.4107,"1F5"
43,75598.2,30.1,"E7",0.4426,"1F1"
43,75598.2,30.1,"F1",0.0916,"CONTROL"
43,75598.2,30.1,"F2",0.4948,"DH5A"
43,75598.2,30.1,"F3",0.3536,"DRAD"
43,75598.2,30.1,"F4",0.2775,"CM1"
43,75598.2,30.1,"F5",0.3264,"1FH2"
43,75598.2,30.1,"F6",0.3967,"1F5"
43,75598.2,30.1,"F7",0.4948,"1F1"
43,75598.2,30.1,"G1",0.0917,"CONTROL"
43,75598.2,30.1,"G2",0.5094,"DH5A"
43,75598.2,30.1,"G3",0.1214,"DRAD"
43,75598.2,30.1,"G4",0.3071,"CM1"
43,75598.2,30.1,"G5",0.3284,"1FH2"
43,75598.2,30.1,"G6",0.4909,"1F5"
43,75598.2,30.1,"G7",0.3124,"1F1"
43,75598.2,30.1,"H1",0.0951,"CONTROL"
43,75598.2,30.1,"H2",0.5636,"DH5A"
43,75598.2,30.1,"H3",0.1263,"DRAD"
43,75598.2,30.1,"H4",0.2687,"CM1"
43,75598.2,30.1,"H5",0.329,"1FH2"
43,75598.2,30.1,"H6",0.5444,"1F5"
44,77398.2,30,"A1",0.0952,"CONTROL"
44,77398.2,30,"A2",0.5347,"DH5A"
44,77398.2,30,"A3",0.1258,"DRAD"
44,77398.2,30,"A4",0.2985,"CM1"
44,77398.2,30,"A5",0.315,"1FH2"
44,77398.2,30,"A6",0.5762,"1F5"
44,77398.2,30,"A7",0.4559,"1F1"
44,77398.2,30,"B1",0.0939,"CONTROL"
44,77398.2,30,"B2",0.5124,"DH5A"
44,77398.2,30,"B3",0.133,"DRAD"
44,77398.2,30,"B4",0.301,"CM1"
44,77398.2,30,"B5",0.3156,"1FH2"
44,77398.2,30,"B6",0.4936,"1F5"
44,77398.2,30,"B7",0.3348,"1F1"
44,77398.2,30,"C1",0.0911,"CONTROL"
44,77398.2,30,"C2",0.5151,"DH5A"
44,77398.2,30,"C3",0.1297,"DRAD"
44,77398.2,30,"C4",0.3001,"CM1"
44,77398.2,30,"C5",0.2888,"1FH2"
44,77398.2,30,"C6",0.4358,"1F5"
44,77398.2,30,"C7",0.3618,"1F1"
44,77398.2,30,"D1",0.0941,"CONTROL"
44,77398.2,30,"D2",0.5038,"DH5A"
44,77398.2,30,"D3",0.1274,"DRAD"
44,77398.2,30,"D4",0.303,"CM1"
44,77398.2,30,"D5",0.299,"1FH2"
44,77398.2,30,"D6",0.4189,"1F5"
44,77398.2,30,"D7",0.3235,"1F1"
44,77398.2,30,"E1",0.095,"CONTROL"
44,77398.2,30,"E2",0.5163,"DH5A"
44,77398.2,30,"E3",0.1639,"DRAD"
44,77398.2,30,"E4",0.4305,"CM1"
44,77398.2,30,"E5",0.3392,"1FH2"
44,77398.2,30,"E6",0.409,"1F5"
44,77398.2,30,"E7",0.4478,"1F1"
44,77398.2,30,"F1",0.0915,"CONTROL"
44,77398.2,30,"F2",0.5032,"DH5A"
44,77398.2,30,"F3",0.3677,"DRAD"
44,77398.2,30,"F4",0.2784,"CM1"
44,77398.2,30,"F5",0.3242,"1FH2"
44,77398.2,30,"F6",0.3944,"1F5"
44,77398.2,30,"F7",0.5014,"1F1"
44,77398.2,30,"G1",0.0921,"CONTROL"
44,77398.2,30,"G2",0.5163,"DH5A"
44,77398.2,30,"G3",0.1229,"DRAD"
44,77398.2,30,"G4",0.3056,"CM1"
44,77398.2,30,"G5",0.3201,"1FH2"
44,77398.2,30,"G6",0.4983,"1F5"
44,77398.2,30,"G7",0.3149,"1F1"
44,77398.2,30,"H1",0.0949,"CONTROL"
44,77398.2,30,"H2",0.5758,"DH5A"
44,77398.2,30,"H3",0.1287,"DRAD"
44,77398.2,30,"H4",0.2686,"CM1"
44,77398.2,30,"H5",0.3277,"1FH2"
44,77398.2,30,"H6",0.543,"1F5"
45,79198.1,30.2,"A1",0.0951,"CONTROL"
45,79198.1,30.2,"A2",0.5392,"DH5A"
45,79198.1,30.2,"A3",0.1277,"DRAD"
45,79198.1,30.2,"A4",0.2991,"CM1"
45,79198.1,30.2,"A5",0.3003,"1FH2"
45,79198.1,30.2,"A6",0.5858,"1F5"
45,79198.1,30.2,"A7",0.5367,"1F1"
45,79198.1,30.2,"B1",0.0938,"CONTROL"
45,79198.1,30.2,"B2",0.5226,"DH5A"
45,79198.1,30.2,"B3",0.1352,"DRAD"
45,79198.1,30.2,"B4",0.3037,"CM1"
45,79198.1,30.2,"B5",0.315,"1FH2"
45,79198.1,30.2,"B6",0.5013,"1F5"
45,79198.1,30.2,"B7",0.3377,"1F1"
45,79198.1,30.2,"C1",0.0906,"CONTROL"
45,79198.1,30.2,"C2",0.5261,"DH5A"
45,79198.1,30.2,"C3",0.1321,"DRAD"
45,79198.1,30.2,"C4",0.3006,"CM1"
45,79198.1,30.2,"C5",0.2886,"1FH2"
45,79198.1,30.2,"C6",0.4332,"1F5"
45,79198.1,30.2,"C7",0.3629,"1F1"
45,79198.1,30.2,"D1",0.0941,"CONTROL"
45,79198.1,30.2,"D2",0.5132,"DH5A"
45,79198.1,30.2,"D3",0.1298,"DRAD"
45,79198.1,30.2,"D4",0.3042,"CM1"
45,79198.1,30.2,"D5",0.2978,"1FH2"
45,79198.1,30.2,"D6",0.4182,"1F5"
45,79198.1,30.2,"D7",0.3232,"1F1"
45,79198.1,30.2,"E1",0.0941,"CONTROL"
45,79198.1,30.2,"E2",0.5255,"DH5A"
45,79198.1,30.2,"E3",0.1739,"DRAD"
45,79198.1,30.2,"E4",0.437,"CM1"
45,79198.1,30.2,"E5",0.338,"1FH2"
45,79198.1,30.2,"E6",0.4075,"1F5"
45,79198.1,30.2,"E7",0.452,"1F1"
45,79198.1,30.2,"F1",0.0915,"CONTROL"
45,79198.1,30.2,"F2",0.5133,"DH5A"
45,79198.1,30.2,"F3",0.3801,"DRAD"
45,79198.1,30.2,"F4",0.279,"CM1"
45,79198.1,30.2,"F5",0.3245,"1FH2"
45,79198.1,30.2,"F6",0.3936,"1F5"
45,79198.1,30.2,"F7",0.4988,"1F1"
45,79198.1,30.2,"G1",0.092,"CONTROL"
45,79198.1,30.2,"G2",0.5283,"DH5A"
45,79198.1,30.2,"G3",0.1247,"DRAD"
45,79198.1,30.2,"G4",0.3073,"CM1"
45,79198.1,30.2,"G5",0.3145,"1FH2"
45,79198.1,30.2,"G6",0.5051,"1F5"
45,79198.1,30.2,"G7",0.3152,"1F1"
45,79198.1,30.2,"H1",0.0948,"CONTROL"
45,79198.1,30.2,"H2",0.5835,"DH5A"
45,79198.1,30.2,"H3",0.131,"DRAD"
45,79198.1,30.2,"H4",0.2699,"CM1"
45,79198.1,30.2,"H5",0.3244,"1FH2"
45,79198.1,30.2,"H6",0.5465,"1F5"
46,80998.1,30.2,"A1",0.095,"CONTROL"
46,80998.1,30.2,"A2",0.5538,"DH5A"
46,80998.1,30.2,"A3",0.1292,"DRAD"
46,80998.1,30.2,"A4",0.3013,"CM1"
46,80998.1,30.2,"A5",0.3037,"1FH2"
46,80998.1,30.2,"A6",0.5926,"1F5"
46,80998.1,30.2,"A7",0.5468,"1F1"
46,80998.1,30.2,"B1",0.0941,"CONTROL"
46,80998.1,30.2,"B2",0.5304,"DH5A"
46,80998.1,30.2,"B3",0.1372,"DRAD"
46,80998.1,30.2,"B4",0.3053,"CM1"
46,80998.1,30.2,"B5",0.3131,"1FH2"
46,80998.1,30.2,"B6",0.5083,"1F5"
46,80998.1,30.2,"B7",0.3412,"1F1"
46,80998.1,30.2,"C1",0.0914,"CONTROL"
46,80998.1,30.2,"C2",0.5336,"DH5A"
46,80998.1,30.2,"C3",0.1334,"DRAD"
46,80998.1,30.2,"C4",0.3005,"CM1"
46,80998.1,30.2,"C5",0.2791,"1FH2"
46,80998.1,30.2,"C6",0.4332,"1F5"
46,80998.1,30.2,"C7",0.4093,"1F1"
46,80998.1,30.2,"D1",0.0947,"CONTROL"
46,80998.1,30.2,"D2",0.5222,"DH5A"
46,80998.1,30.2,"D3",0.1312,"DRAD"
46,80998.1,30.2,"D4",0.3064,"CM1"
46,80998.1,30.2,"D5",0.2945,"1FH2"
46,80998.1,30.2,"D6",0.4158,"1F5"
46,80998.1,30.2,"D7",0.3242,"1F1"
46,80998.1,30.2,"E1",0.0947,"CONTROL"
46,80998.1,30.2,"E2",0.535,"DH5A"
46,80998.1,30.2,"E3",0.1867,"DRAD"
46,80998.1,30.2,"E4",0.447,"CM1"
46,80998.1,30.2,"E5",0.3363,"1FH2"
46,80998.1,30.2,"E6",0.407,"1F5"
46,80998.1,30.2,"E7",0.4611,"1F1"
46,80998.1,30.2,"F1",0.0915,"CONTROL"
46,80998.1,30.2,"F2",0.5211,"DH5A"
46,80998.1,30.2,"F3",0.3934,"DRAD"
46,80998.1,30.2,"F4",0.2802,"CM1"
46,80998.1,30.2,"F5",0.3293,"1FH2"
46,80998.1,30.2,"F6",0.392,"1F5"
46,80998.1,30.2,"F7",0.4987,"1F1"
46,80998.1,30.2,"G1",0.0923,"CONTROL"
46,80998.1,30.2,"G2",0.5371,"DH5A"
46,80998.1,30.2,"G3",0.1271,"DRAD"
46,80998.1,30.2,"G4",0.3076,"CM1"
46,80998.1,30.2,"G5",0.314,"1FH2"
46,80998.1,30.2,"G6",0.513,"1F5"
46,80998.1,30.2,"G7",0.3182,"1F1"
46,80998.1,30.2,"H1",0.095,"CONTROL"
46,80998.1,30.2,"H2",0.5942,"DH5A"
46,80998.1,30.2,"H3",0.1332,"DRAD"
46,80998.1,30.2,"H4",0.2668,"CM1"
46,80998.1,30.2,"H5",0.3207,"1FH2"
46,80998.1,30.2,"H6",0.5455,"1F5"
47,82798,30,"A1",0.095,"CONTROL"
47,82798,30,"A2",0.5586,"DH5A"
47,82798,30,"A3",0.1312,"DRAD"
47,82798,30,"A4",0.3029,"CM1"
47,82798,30,"A5",0.3004,"1FH2"
47,82798,30,"A6",0.5993,"1F5"
47,82798,30,"A7",0.5486,"1F1"
47,82798,30,"B1",0.0934,"CONTROL"
47,82798,30,"B2",0.5393,"DH5A"
47,82798,30,"B3",0.1394,"DRAD"
47,82798,30,"B4",0.3053,"CM1"
47,82798,30,"B5",0.3176,"1FH2"
47,82798,30,"B6",0.516,"1F5"
47,82798,30,"B7",0.3414,"1F1"
47,82798,30,"C1",0.0906,"CONTROL"
47,82798,30,"C2",0.5419,"DH5A"
47,82798,30,"C3",0.1367,"DRAD"
47,82798,30,"C4",0.3021,"CM1"
47,82798,30,"C5",0.2886,"1FH2"
47,82798,30,"C6",0.4331,"1F5"
47,82798,30,"C7",0.3772,"1F1"
47,82798,30,"D1",0.0947,"CONTROL"
47,82798,30,"D2",0.5301,"DH5A"
47,82798,30,"D3",0.1332,"DRAD"
47,82798,30,"D4",0.3075,"CM1"
47,82798,30,"D5",0.2933,"1FH2"
47,82798,30,"D6",0.4167,"1F5"
47,82798,30,"D7",0.3253,"1F1"
47,82798,30,"E1",0.0947,"CONTROL"
47,82798,30,"E2",0.5413,"DH5A"
47,82798,30,"E3",0.1979,"DRAD"
47,82798,30,"E4",0.4586,"CM1"
47,82798,30,"E5",0.3381,"1FH2"
47,82798,30,"E6",0.406,"1F5"
47,82798,30,"E7",0.4667,"1F1"
47,82798,30,"F1",0.0915,"CONTROL"
47,82798,30,"F2",0.5278,"DH5A"
47,82798,30,"F3",0.4076,"DRAD"
47,82798,30,"F4",0.281,"CM1"
47,82798,30,"F5",0.33,"1FH2"
47,82798,30,"F6",0.3927,"1F5"
47,82798,30,"F7",0.5063,"1F1"
47,82798,30,"G1",0.0921,"CONTROL"
47,82798,30,"G2",0.5448,"DH5A"
47,82798,30,"G3",0.1287,"DRAD"
47,82798,30,"G4",0.3091,"CM1"
47,82798,30,"G5",0.3135,"1FH2"
47,82798,30,"G6",0.5215,"1F5"
47,82798,30,"G7",0.3169,"1F1"
47,82798,30,"H1",0.0948,"CONTROL"
47,82798,30,"H2",0.6058,"DH5A"
47,82798,30,"H3",0.1355,"DRAD"
47,82798,30,"H4",0.2755,"CM1"
47,82798,30,"H5",0.324,"1FH2"
47,82798,30,"H6",0.5543,"1F5"
48,84598,30.2,"A1",0.0954,"CONTROL"
48,84598,30.2,"A2",0.5624,"DH5A"
48,84598,30.2,"A3",0.1329,"DRAD"
48,84598,30.2,"A4",0.3071,"CM1"
48,84598,30.2,"A5",0.304,"1FH2"
48,84598,30.2,"A6",0.6066,"1F5"
48,84598,30.2,"A7",0.5492,"1F1"
48,84598,30.2,"B1",0.0939,"CONTROL"
48,84598,30.2,"B2",0.5443,"DH5A"
48,84598,30.2,"B3",0.1411,"DRAD"
48,84598,30.2,"B4",0.3087,"CM1"
48,84598,30.2,"B5",0.3236,"1FH2"
48,84598,30.2,"B6",0.5234,"1F5"
48,84598,30.2,"B7",0.3442,"1F1"
48,84598,30.2,"C1",0.0925,"CONTROL"
48,84598,30.2,"C2",0.547,"DH5A"
48,84598,30.2,"C3",0.1372,"DRAD"
48,84598,30.2,"C4",0.3039,"CM1"
48,84598,30.2,"C5",0.2824,"1FH2"
48,84598,30.2,"C6",0.4332,"1F5"
48,84598,30.2,"C7",0.3906,"1F1"
48,84598,30.2,"D1",0.0945,"CONTROL"
48,84598,30.2,"D2",0.5363,"DH5A"
48,84598,30.2,"D3",0.1351,"DRAD"
48,84598,30.2,"D4",0.3097,"CM1"
48,84598,30.2,"D5",0.2942,"1FH2"
48,84598,30.2,"D6",0.4171,"1F5"
48,84598,30.2,"D7",0.3264,"1F1"
48,84598,30.2,"E1",0.0941,"CONTROL"
48,84598,30.2,"E2",0.5494,"DH5A"
48,84598,30.2,"E3",0.2096,"DRAD"
48,84598,30.2,"E4",0.4682,"CM1"
48,84598,30.2,"E5",0.3401,"1FH2"
48,84598,30.2,"E6",0.4065,"1F5"
48,84598,30.2,"E7",0.474,"1F1"
48,84598,30.2,"F1",0.0916,"CONTROL"
48,84598,30.2,"F2",0.5343,"DH5A"
48,84598,30.2,"F3",0.4223,"DRAD"
48,84598,30.2,"F4",0.2817,"CM1"
48,84598,30.2,"F5",0.3312,"1FH2"
48,84598,30.2,"F6",0.3927,"1F5"
48,84598,30.2,"F7",0.5092,"1F1"
48,84598,30.2,"G1",0.0921,"CONTROL"
48,84598,30.2,"G2",0.5524,"DH5A"
48,84598,30.2,"G3",0.1313,"DRAD"
48,84598,30.2,"G4",0.3106,"CM1"
48,84598,30.2,"G5",0.3126,"1FH2"
48,84598,30.2,"G6",0.5277,"1F5"
48,84598,30.2,"G7",0.3188,"1F1"
48,84598,30.2,"H1",0.0952,"CONTROL"
48,84598,30.2,"H2",0.6175,"DH5A"
48,84598,30.2,"H3",0.1374,"DRAD"
48,84598,30.2,"H4",0.2871,"CM1"
48,84598,30.2,"H5",0.3253,"1FH2"
48,84598,30.2,"H6",0.5629,"1F5"
49,86398,30.3,"A1",0.0949,"CONTROL"
49,86398,30.3,"A2",0.5691,"DH5A"
49,86398,30.3,"A3",0.1348,"DRAD"
49,86398,30.3,"A4",0.3073,"CM1"
49,86398,30.3,"A5",0.2973,"1FH2"
49,86398,30.3,"A6",0.6149,"1F5"
49,86398,30.3,"A7",0.5722,"1F1"
49,86398,30.3,"B1",0.0935,"CONTROL"
49,86398,30.3,"B2",0.5512,"DH5A"
49,86398,30.3,"B3",0.1433,"DRAD"
49,86398,30.3,"B4",0.31,"CM1"
49,86398,30.3,"B5",0.3288,"1FH2"
49,86398,30.3,"B6",0.5307,"1F5"
49,86398,30.3,"B7",0.3482,"1F1"
49,86398,30.3,"C1",0.0915,"CONTROL"
49,86398,30.3,"C2",0.5526,"DH5A"
49,86398,30.3,"C3",0.1382,"DRAD"
49,86398,30.3,"C4",0.3059,"CM1"
49,86398,30.3,"C5",0.2853,"1FH2"
49,86398,30.3,"C6",0.4323,"1F5"
49,86398,30.3,"C7",0.3826,"1F1"
49,86398,30.3,"D1",0.0942,"CONTROL"
49,86398,30.3,"D2",0.54,"DH5A"
49,86398,30.3,"D3",0.1374,"DRAD"
49,86398,30.3,"D4",0.31,"CM1"
49,86398,30.3,"D5",0.2955,"1FH2"
49,86398,30.3,"D6",0.4176,"1F5"
49,86398,30.3,"D7",0.3304,"1F1"
49,86398,30.3,"E1",0.0948,"CONTROL"
49,86398,30.3,"E2",0.5572,"DH5A"
49,86398,30.3,"E3",0.2224,"DRAD"
49,86398,30.3,"E4",0.4782,"CM1"
49,86398,30.3,"E5",0.334,"1FH2"
49,86398,30.3,"E6",0.4071,"1F5"
49,86398,30.3,"E7",0.4774,"1F1"
49,86398,30.3,"F1",0.0917,"CONTROL"
49,86398,30.3,"F2",0.5387,"DH5A"
49,86398,30.3,"F3",0.4368,"DRAD"
49,86398,30.3,"F4",0.2823,"CM1"
49,86398,30.3,"F5",0.3308,"1FH2"
49,86398,30.3,"F6",0.3924,"1F5"
49,86398,30.3,"F7",0.5112,"1F1"
49,86398,30.3,"G1",0.0923,"CONTROL"
49,86398,30.3,"G2",0.5604,"DH5A"
49,86398,30.3,"G3",0.1331,"DRAD"
49,86398,30.3,"G4",0.3108,"CM1"
49,86398,30.3,"G5",0.3085,"1FH2"
49,86398,30.3,"G6",0.5347,"1F5"
